N,D,bonus,condition,seed,update,eat0,eat1,enc0,enc1,selectivity,prevalence,zaps,ret
12,100,8.75,none,0,103,97.234375,105.62890625,332.27734375,372.47265625,0.0,0.0,17.24609375,-9.921126365661621
12,100,8.75,none,0,104,96.2421875,105.09765625,329.4140625,371.20703125,0.0,0.0,17.46484375,-9.600032806396484
12,100,8.75,none,0,105,96.33984375,106.90234375,327.91796875,375.58203125,0.0,0.0,17.421875,-9.538378715515137
12,100,8.75,none,0,106,97.5078125,106.3359375,330.9375,372.61328125,0.0,0.0,17.46875,-9.841471672058105
12,100,8.75,none,0,107,96.6015625,107.359375,329.63671875,375.26953125,0.0,0.0,16.92578125,-9.422786712646484
12,100,8.75,none,0,108,97.78515625,106.73828125,330.8984375,372.8515625,0.0,0.0,16.8671875,-9.647493362426758
12,100,8.75,none,0,109,97.45703125,107.42578125,332.1640625,372.45703125,0.0,0.0,16.53515625,-9.501497268676758
12,100,8.75,none,0,110,97.57421875,106.796875,329.6015625,370.640625,0.0,0.0,17.03515625,-9.540495872497559
12,100,8.75,none,0,111,99.38671875,107.2734375,335.1953125,373.6015625,0.0,0.0,16.1875,-9.770182609558105
12,100,8.75,none,0,112,95.35546875,107.29296875,325.17578125,373.27734375,0.0,0.0,16.59375,-9.411394119262695
12,100,8.75,none,0,113,97.78515625,107.3359375,330.91015625,371.80078125,0.0,0.0,16.171875,-9.182161331176758
12,100,8.75,none,0,114,97.7109375,107.5546875,329.46875,372.72265625,0.0,0.0,16.4140625,-9.399674415588379
12,100,8.75,none,0,115,97.99609375,107.765625,330.94140625,372.62890625,0.0,0.0,16.3046875,-9.346842765808105
12,100,8.75,none,0,116,98.27734375,107.15625,330.65625,370.08203125,0.0,0.0,16.22265625,-9.42529296875
12,100,8.75,none,0,117,97.86328125,107.40625,330.59375,370.91796875,0.0,0.0,16.25,-9.288053512573242
12,100,8.75,none,0,118,99.453125,108.62890625,335.0703125,373.16015625,0.0,0.0,15.8671875,-9.163607597351074
12,100,8.75,none,0,119,99.1328125,108.5234375,334.15625,370.28125,0.0,0.0,15.98828125,-9.273990631103516
12,100,8.75,none,0,120,98.76171875,107.90625,333.03515625,369.29296875,0.0,0.0,15.4296875,-9.331380844116211
12,100,8.75,none,0,121,99.1484375,107.95703125,333.8515625,371.62109375,0.0,0.0,15.6953125,-9.30586051940918
12,100,8.75,none,0,122,98.4609375,107.64453125,333.06640625,367.203125,0.0,0.0,15.67578125,-9.20751953125
12,100,8.75,none,0,123,98.13671875,108.59375,330.484375,372.91796875,0.0,0.0,15.859375,-9.100391387939453
12,100,8.75,none,0,124,99.0,107.859375,335.13671875,367.1640625,0.0,0.0,15.5546875,-9.112109184265137
12,100,8.75,none,0,125,98.0,109.02734375,326.05078125,371.21875,0.0,0.0,15.59765625,-8.984766006469727
12,100,8.75,none,0,126,98.5703125,108.6640625,331.671875,370.578125,0.0,0.0,15.03125,-9.011783599853516
12,100,8.75,none,0,127,99.125,108.92578125,333.62890625,369.11328125,0.0,0.0,14.796875,-8.940332412719727
12,100,8.75,none,0,128,99.07421875,109.2578125,331.73046875,371.46875,0.0,0.0,14.86328125,-8.985774993896484
12,100,8.75,none,0,129,99.87109375,108.32421875,337.12890625,367.0546875,0.0,0.0,14.82421875,-9.078125
12,100,8.75,none,0,130,99.2265625,109.015625,333.296875,368.30859375,0.0,0.0,14.78515625,-8.841439247131348
12,100,8.75,none,0,131,98.9453125,108.39453125,330.671875,368.0234375,0.0,0.0,14.9765625,-8.857649803161621
12,100,8.75,none,0,132,99.74609375,110.9140625,335.81640625,372.63671875,0.0,0.0,14.4609375,-8.744987487792969
12,100,8.75,none,0,133,99.44140625,108.75,331.859375,366.015625,0.0,0.0,14.55078125,-8.916830062866211
12,100,8.75,none,0,134,99.53515625,109.4140625,331.69140625,368.8359375,0.0,0.0,14.5703125,-8.835872650146484
12,100,8.75,none,0,135,99.8203125,109.7734375,333.0390625,368.1171875,0.0,0.0,14.453125,-8.85410213470459
12,100,8.75,none,0,136,98.8046875,110.2109375,329.83203125,369.859375,0.0,0.0,14.60546875,-8.711588859558105
12,100,8.75,none,0,137,98.9609375,109.796875,330.75,367.1640625,0.0,0.0,14.3203125,-8.79355525970459
12,100,8.75,none,0,138,98.5390625,110.7109375,326.84765625,371.375,0.0,0.0,14.51171875,-8.654329299926758
12,100,8.75,none,0,139,99.3125,110.32421875,330.41796875,369.46875,0.0,0.0,13.953125,-8.527083396911621
12,100,8.75,none,0,140,99.02734375,111.07421875,331.7578125,371.03125,0.0,0.0,14.21484375,-8.618782997131348
12,100,8.75,none,0,141,99.015625,111.1796875,331.953125,369.8671875,0.0,0.0,14.375,-8.701790809631348
