condition,seed,update,enforce,freeze,bonus_on,removal_on,hazard_on,coord_on,eat0,eat1,eat2,eat3,enc0,enc1,enc2,enc3,selectivity,prevalence,zaps,ret
none,2,305,1.0,0.0,1.0,1.0,1.0,1.0,28.16796875,84.58984375,87.12109375,73.0859375,110.296875,254.10546875,253.609375,219.5859375,0.0,0.0,1.0625,31.133398056030273
none,2,306,1.0,0.0,1.0,1.0,1.0,1.0,28.1484375,84.94921875,84.87890625,73.25390625,112.26171875,254.46484375,248.875,220.953125,0.0,0.0,0.90625,30.979726791381836
none,2,307,1.0,0.0,1.0,1.0,1.0,1.0,27.7578125,84.24609375,84.87890625,73.53125,109.46484375,255.13671875,248.81640625,222.45703125,0.0,0.0,0.96875,30.77309226989746
none,2,308,1.0,0.0,1.0,1.0,1.0,1.0,26.87890625,82.546875,85.953125,74.20703125,108.4921875,249.02734375,251.09765625,226.13671875,0.0,0.0,0.96484375,31.066822052001953
none,2,309,1.0,0.0,1.0,1.0,1.0,1.0,27.32421875,83.94921875,86.24609375,75.01171875,109.79296875,253.86328125,251.69921875,225.796875,0.0,0.0,0.8359375,31.227140426635742
none,2,310,1.0,0.0,1.0,1.0,1.0,1.0,27.21875,85.875,86.37890625,74.015625,109.78125,257.109375,255.00390625,223.375,0.0,0.0,0.80859375,31.596410751342773
none,2,311,1.0,0.0,1.0,1.0,1.0,1.0,26.72265625,85.16796875,86.20703125,73.375,107.03125,257.046875,253.2421875,221.2421875,0.0,0.0,0.90234375,31.248794555664062
none,2,312,1.0,0.0,1.0,1.0,1.0,1.0,26.484375,84.1484375,86.91796875,73.921875,105.828125,256.06640625,253.9453125,222.64453125,0.0,0.0,0.93359375,31.464466094970703
none,2,313,1.0,0.0,1.0,1.0,1.0,1.0,27.5234375,85.05078125,86.5390625,74.59765625,110.015625,255.25,254.2265625,224.79296875,0.0,0.0,0.96484375,31.532398223876953
none,2,314,1.0,0.0,1.0,1.0,1.0,1.0,27.33203125,85.45703125,85.50390625,74.62109375,109.60546875,257.49609375,249.421875,223.95703125,0.0,0.0,0.9453125,31.41478729248047
none,2,315,1.0,0.0,1.0,1.0,1.0,1.0,27.3828125,84.2265625,85.8671875,74.73828125,110.55859375,254.5859375,253.21484375,225.2890625,0.0,0.0,0.90625,31.3514461517334
none,2,316,1.0,0.0,1.0,1.0,1.0,1.0,27.63671875,85.46875,86.10546875,72.23828125,110.453125,259.77734375,252.87890625,218.203125,0.0,0.0,0.98828125,30.988622665405273
none,2,317,1.0,0.0,1.0,1.0,1.0,1.0,27.0546875,85.390625,85.4921875,74.46875,107.34765625,257.54296875,252.4296875,225.46875,0.0,0.0,0.828125,31.13104248046875
none,2,318,1.0,0.0,1.0,1.0,1.0,1.0,27.125,84.96484375,87.74609375,74.29296875,108.5390625,257.25390625,257.26171875,222.96875,0.0,0.0,0.9765625,31.61763572692871
none,2,319,1.0,0.0,1.0,1.0,1.0,1.0,27.19921875,85.09765625,85.5625,74.9921875,108.6875,256.046875,251.44921875,225.9765625,0.0,0.0,0.8984375,31.43251609802246
none,2,320,1.0,0.0,1.0,1.0,1.0,1.0,26.5078125,84.46875,86.8671875,74.453125,107.14453125,252.96875,255.515625,226.08203125,0.0,0.0,0.9140625,31.575542449951172
none,2,321,1.0,0.0,1.0,1.0,1.0,1.0,27.875,85.38671875,87.66796875,74.6953125,109.859375,257.87109375,257.83984375,223.47265625,0.0,0.0,0.8203125,31.86763572692871
none,2,322,1.0,0.0,1.0,1.0,1.0,1.0,27.234375,86.6328125,87.98046875,73.8046875,109.15625,259.5,258.6484375,222.5,0.0,0.0,0.8828125,32.07814025878906
none,2,323,1.0,0.0,1.0,1.0,1.0,1.0,26.91015625,86.09765625,86.16015625,75.26953125,107.54296875,258.76953125,251.88671875,225.88671875,0.0,0.0,0.7578125,31.935665130615234
none,2,324,1.0,0.0,1.0,1.0,1.0,1.0,26.92578125,85.71875,86.84765625,75.4296875,107.515625,257.08984375,254.390625,226.15234375,0.0,0.0,0.80078125,31.9002685546875
none,2,325,1.0,0.0,1.0,1.0,1.0,1.0,27.25390625,85.23046875,87.65234375,72.70703125,107.28515625,258.37890625,255.4765625,218.66796875,0.0,0.0,0.83203125,31.607772827148438
none,2,326,1.0,0.0,1.0,1.0,1.0,1.0,27.6015625,85.40625,86.859375,73.984375,108.55078125,258.12890625,253.2265625,221.625,0.0,0.0,0.9453125,31.52264404296875
none,2,327,1.0,0.0,1.0,1.0,1.0,1.0,27.453125,87.51171875,86.3203125,74.734375,109.1171875,262.94921875,252.15625,223.61328125,0.0,0.0,0.90234375,31.768001556396484
none,2,328,1.0,0.0,1.0,1.0,1.0,1.0,27.30859375,85.00390625,87.7265625,74.24609375,109.39453125,256.1484375,257.203125,222.89453125,0.0,0.0,0.8671875,31.625228881835938
none,2,329,1.0,0.0,1.0,1.0,1.0,1.0,26.49609375,85.60546875,86.05859375,76.984375,105.7890625,258.51953125,252.8671875,232.18359375,0.0,0.0,0.86328125,31.952266693115234
none,2,330,1.0,0.0,1.0,1.0,1.0,1.0,26.39453125,85.77734375,89.3515625,74.65625,105.921875,259.40625,262.390625,224.5546875,0.0,0.0,0.71875,32.23210906982422
none,2,331,1.0,0.0,1.0,1.0,1.0,1.0,25.96875,86.39453125,88.2265625,74.75390625,105.08203125,261.27734375,259.75,225.82421875,0.0,0.0,0.87109375,32.20496368408203
none,2,332,1.0,0.0,1.0,1.0,1.0,1.0,26.37890625,85.3046875,87.578125,75.51953125,105.83203125,256.67578125,257.796875,227.4921875,0.0,0.0,0.890625,31.948720932006836
none,2,333,1.0,0.0,1.0,1.0,1.0,1.0,26.73046875,86.30859375,88.546875,74.08203125,105.33984375,259.71484375,259.32421875,219.98828125,0.0,0.0,0.94921875,32.154666900634766
none,2,334,1.0,0.0,1.0,1.0,1.0,1.0,26.1015625,84.2578125,88.77734375,74.984375,104.21875,252.2109375,258.984375,222.45703125,0.0,0.0,0.82421875,31.849239349365234
none,2,335,1.0,0.0,1.0,1.0,1.0,1.0,26.203125,86.80078125,89.33984375,74.20703125,105.16015625,261.2265625,260.42578125,223.1171875,0.0,0.0,0.7734375,32.32244873046875
none,2,336,1.0,0.0,1.0,1.0,1.0,1.0,25.609375,87.0546875,87.6015625,75.8203125,102.29296875,261.46875,255.109375,225.59375,0.0,0.0,0.84375,32.43220520019531
none,2,337,1.0,0.0,1.0,1.0,1.0,1.0,26.26953125,86.33984375,89.015625,74.5234375,103.859375,258.23828125,258.09765625,223.1328125,0.0,0.0,0.80859375,32.33375549316406
none,2,338,1.0,0.0,1.0,1.0,1.0,1.0,25.80859375,86.484375,87.80859375,75.25,103.4140625,258.86328125,256.51953125,224.19140625,0.0,0.0,0.83984375,32.2470588684082
none,2,339,1.0,0.0,1.0,1.0,1.0,1.0,26.87109375,85.921875,88.171875,75.50390625,106.671875,258.1328125,258.31640625,226.94140625,0.0,0.0,0.8203125,32.22225570678711
none,2,340,1.0,0.0,1.0,1.0,1.0,1.0,26.30078125,87.28515625,88.6953125,74.25390625,104.2421875,262.234375,258.578125,223.3203125,0.0,0.0,0.8046875,32.297027587890625
none,2,341,1.0,0.0,1.0,1.0,1.0,1.0,26.40234375,85.79296875,88.140625,75.8359375,106.56640625,256.90234375,256.75390625,226.5234375,0.0,0.0,0.78125,32.28760528564453
none,2,342,1.0,0.0,1.0,1.0,1.0,1.0,26.25,86.59765625,88.26953125,76.1953125,105.26953125,260.0,257.26953125,227.484375,0.0,0.0,0.81640625,32.58460235595703
none,2,343,1.0,0.0,1.0,1.0,1.0,1.0,26.78515625,86.5703125,87.68359375,76.875,107.91015625,259.09375,256.359375,230.921875,0.0,0.0,0.78515625,32.441062927246094
none,2,344,1.0,0.0,1.0,1.0,1.0,1.0,26.62890625,86.6015625,88.96875,76.0234375,106.828125,259.296875,259.296875,228.44921875,0.0,0.0,0.7734375,32.59142303466797
none,2,345,1.0,0.0,1.0,1.0,1.0,1.0,25.22265625,86.30078125,89.05078125,76.3359375,101.01953125,260.98046875,260.3203125,228.2109375,0.0,0.0,0.875,32.594093322753906
none,2,346,1.0,0.0,1.0,1.0,1.0,1.0,26.0390625,86.35546875,88.63671875,75.64453125,104.0703125,259.91796875,257.56640625,226.98046875,0.0,0.0,0.8359375,32.534786224365234
none,2,347,1.0,0.0,1.0,1.0,1.0,1.0,26.078125,87.1953125,89.7421875,74.6953125,105.140625,261.91015625,261.8046875,223.8515625,0.0,0.0,0.70703125,32.69615936279297
none,2,348,1.0,0.0,1.0,1.0,1.0,1.0,26.21484375,85.78125,88.890625,76.3359375,104.78125,258.27734375,261.1015625,229.640625,0.0,0.0,0.80078125,32.44438171386719
none,2,349,1.0,0.0,1.0,1.0,1.0,1.0,25.62890625,85.61328125,89.39453125,76.44140625,103.27734375,258.26171875,260.078125,229.3046875,0.0,0.0,0.7734375,32.519588470458984
none,2,350,1.0,0.0,1.0,1.0,1.0,1.0,26.25,86.04296875,88.9609375,76.14453125,103.52734375,259.80859375,259.703125,228.31640625,0.0,0.0,0.83203125,32.4412956237793
none,2,351,1.0,0.0,1.0,1.0,1.0,1.0,25.12890625,86.8828125,89.8359375,74.4140625,100.9921875,262.6953125,263.35546875,223.69921875,0.0,0.0,0.8203125,32.78414535522461
none,2,352,1.0,0.0,1.0,1.0,1.0,1.0,25.7421875,85.88671875,88.9453125,77.07421875,103.9296875,257.34375,259.26171875,230.21484375,0.0,0.0,0.84375,32.7266960144043
none,2,353,1.0,0.0,1.0,1.0,1.0,1.0,26.30859375,87.10546875,89.44921875,75.8203125,105.2578125,263.01171875,260.7421875,227.9921875,0.0,0.0,0.8515625,32.66956329345703
none,2,354,1.0,0.0,1.0,1.0,1.0,1.0,25.98046875,87.26953125,90.34375,74.76171875,104.14453125,261.66796875,263.38671875,223.6796875,0.0,0.0,0.890625,32.683868408203125
none,2,355,1.0,0.0,1.0,1.0,1.0,1.0,25.84765625,87.95703125,88.65234375,75.37109375,103.59765625,263.56640625,260.296875,225.1328125,0.0,0.0,0.74609375,32.638206481933594
none,2,356,1.0,0.0,1.0,1.0,1.0,1.0,25.171875,87.265625,89.2578125,76.87890625,100.29296875,262.36328125,261.13671875,228.45703125,0.0,0.0,0.8125,33.16743087768555
none,2,357,1.0,0.0,1.0,1.0,1.0,1.0,25.3671875,89.078125,89.625,74.60546875,101.36328125,266.06640625,261.67578125,223.0546875,0.0,0.0,0.765625,33.122169494628906
none,2,358,1.0,0.0,1.0,1.0,1.0,1.0,25.13671875,88.09375,89.26171875,75.41015625,101.1875,263.96484375,260.29296875,225.6953125,0.0,0.0,0.72265625,33.071285247802734
none,2,359,1.0,0.0,1.0,1.0,1.0,1.0,25.56640625,88.203125,89.453125,75.0859375,101.03515625,264.328125,259.62890625,222.7421875,0.0,0.0,0.8046875,32.80199432373047
none,2,360,1.0,0.0,1.0,1.0,1.0,1.0,25.3671875,88.68359375,89.2421875,76.7578125,100.109375,264.9296875,258.34375,229.0546875,0.0,0.0,0.78515625,33.30735778808594
none,2,361,1.0,0.0,1.0,1.0,1.0,1.0,25.7734375,89.03125,88.2734375,76.32421875,102.02734375,265.3046875,257.3125,227.3359375,0.0,0.0,0.7578125,33.03807830810547
none,2,362,1.0,0.0,1.0,1.0,1.0,1.0,26.234375,88.3125,90.15625,75.34765625,103.96875,263.35546875,260.79296875,224.75390625,0.0,0.0,0.8359375,32.81178283691406
none,2,363,1.0,0.0,1.0,1.0,1.0,1.0,25.73828125,88.40234375,91.171875,76.5234375,101.5,262.625,266.13671875,228.2734375,0.0,0.0,0.74609375,33.54880905151367
none,2,364,1.0,0.0,1.0,1.0,1.0,1.0,26.0546875,88.77734375,89.3359375,75.6484375,103.31640625,267.05859375,259.1328125,226.734375,0.0,0.0,0.8125,32.930782318115234
none,2,365,1.0,0.0,1.0,1.0,1.0,1.0,25.296875,86.5078125,89.703125,77.6875,101.58203125,257.90234375,261.6796875,231.3515625,0.0,0.0,0.7265625,33.07823181152344
none,2,366,1.0,0.0,1.0,1.0,1.0,1.0,26.30078125,87.32421875,90.57421875,76.95703125,105.6640625,262.921875,263.5078125,229.28125,0.0,0.0,0.83984375,33.21527862548828
none,2,367,1.0,0.0,1.0,1.0,1.0,1.0,25.734375,87.36328125,90.5859375,75.48828125,101.94921875,262.92578125,263.98046875,223.73046875,0.0,0.0,0.6953125,33.001068115234375
none,2,368,1.0,0.0,1.0,1.0,1.0,1.0,25.5703125,86.8671875,91.390625,78.13671875,101.3984375,258.625,265.1875,232.81640625,0.0,0.0,0.7421875,33.42962646484375
none,2,369,1.0,0.0,1.0,1.0,1.0,1.0,25.5625,88.28125,90.5234375,75.65234375,100.82421875,266.07421875,263.3984375,226.86328125,0.0,0.0,0.75390625,33.07234573364258
none,2,370,1.0,0.0,1.0,1.0,1.0,1.0,25.8515625,86.97265625,90.4140625,78.1640625,102.234375,258.9921875,262.109375,232.70703125,0.0,0.0,0.6796875,33.338130950927734
none,2,371,1.0,0.0,1.0,1.0,1.0,1.0,25.09375,88.00390625,90.29296875,77.41796875,101.94921875,262.9375,261.00390625,229.7578125,0.0,0.0,0.83984375,33.49382019042969
none,2,372,1.0,0.0,1.0,1.0,1.0,1.0,25.484375,87.78515625,89.765625,78.2109375,101.61328125,261.05859375,260.43359375,231.14453125,0.0,0.0,0.72265625,33.50461959838867
none,2,373,1.0,0.0,1.0,1.0,1.0,1.0,24.23828125,87.78515625,90.63671875,77.41015625,98.09375,261.08203125,260.87890625,229.1171875,0.0,0.0,0.78125,33.81916809082031
none,2,374,1.0,0.0,1.0,1.0,1.0,1.0,24.82421875,87.88671875,89.2109375,77.85546875,99.1953125,259.9296875,257.2109375,230.65625,0.0,0.0,0.76953125,33.421485900878906
none,2,375,1.0,0.0,1.0,1.0,1.0,1.0,25.484375,87.00390625,90.83203125,78.48828125,101.60546875,257.49609375,263.23046875,233.64453125,0.0,0.0,0.82421875,33.597557067871094
none,2,376,1.0,0.0,1.0,1.0,1.0,1.0,25.28515625,87.87109375,90.6171875,77.7734375,99.078125,261.26953125,261.1796875,229.4609375,0.0,0.0,0.63671875,33.5620231628418
none,2,377,1.0,0.0,1.0,1.0,1.0,1.0,25.05078125,86.22265625,90.6484375,79.1015625,97.11328125,255.37890625,262.3671875,233.08203125,0.0,0.0,0.8203125,33.4945068359375
none,2,378,1.0,0.0,1.0,1.0,1.0,1.0,24.35546875,86.83984375,92.03125,77.6875,97.171875,258.37890625,265.140625,228.9765625,0.0,0.0,0.7578125,33.76093292236328
none,2,379,1.0,0.0,1.0,1.0,1.0,1.0,25.0078125,87.91796875,91.2109375,77.48828125,99.53515625,262.8125,266.12109375,229.2265625,0.0,0.0,0.87109375,33.45329284667969
none,2,380,1.0,0.0,1.0,1.0,1.0,1.0,24.69140625,88.8203125,91.36328125,78.96484375,98.09375,264.85546875,263.93359375,234.109375,0.0,0.0,0.69921875,34.20554733276367
none,2,381,1.0,0.0,1.0,1.0,1.0,1.0,24.3671875,87.38671875,90.30859375,78.7109375,97.828125,261.0078125,262.7109375,232.25,0.0,0.0,0.69921875,33.75689697265625
none,2,382,1.0,0.0,1.0,1.0,1.0,1.0,24.87109375,88.48046875,91.39453125,78.26171875,99.39453125,263.31640625,264.3671875,232.5390625,0.0,0.0,0.66015625,33.79158020019531
none,2,383,1.0,0.0,1.0,1.0,1.0,1.0,24.80859375,89.265625,90.12109375,76.4140625,99.69140625,266.5390625,261.6171875,225.65625,0.0,0.0,0.73828125,33.620662689208984
none,2,384,1.0,0.0,1.0,1.0,1.0,1.0,24.18359375,88.57421875,92.421875,76.75390625,97.86328125,265.24609375,268.9453125,227.29296875,0.0,0.0,0.734375,33.94608688354492
none,2,385,1.0,0.0,1.0,1.0,1.0,1.0,24.671875,88.890625,92.71484375,77.02734375,98.0546875,265.578125,269.53125,228.87109375,0.0,0.0,0.7109375,33.99567413330078
none,2,386,1.0,0.0,1.0,1.0,1.0,1.0,24.59375,89.10546875,92.21875,77.2578125,98.98046875,267.05078125,267.53515625,228.3515625,0.0,0.0,0.69921875,34.16579055786133
none,2,387,1.0,0.0,1.0,1.0,1.0,1.0,24.30078125,89.14453125,92.1796875,76.0625,97.734375,266.453125,269.98828125,223.296875,0.0,0.0,0.6875,33.867401123046875
none,2,388,1.0,0.0,1.0,1.0,1.0,1.0,24.125,88.734375,91.47265625,77.3203125,97.06640625,264.21875,267.46484375,230.80078125,0.0,0.0,0.67578125,33.95011520385742
none,2,389,1.0,0.0,1.0,1.0,1.0,1.0,25.21875,87.80078125,90.890625,79.48046875,100.32421875,259.84765625,264.12109375,235.98828125,0.0,0.0,0.7421875,33.70655059814453
none,2,390,1.0,0.0,1.0,1.0,1.0,1.0,24.39453125,87.7890625,91.8125,77.8203125,97.49609375,262.84765625,266.51953125,230.57421875,0.0,0.0,0.71484375,33.92401885986328
none,2,391,1.0,0.0,1.0,1.0,1.0,1.0,24.86328125,89.03125,92.41796875,77.21484375,99.46875,264.015625,269.0078125,230.07421875,0.0,0.0,0.671875,34.01487731933594
none,2,392,1.0,0.0,1.0,1.0,1.0,1.0,25.34765625,87.81640625,91.4375,77.6796875,103.125,263.25,267.12109375,231.65625,0.0,0.0,0.74609375,33.867408752441406
none,2,393,1.0,0.0,1.0,1.0,1.0,1.0,24.796875,88.609375,91.6171875,78.09375,100.08203125,264.58984375,264.0703125,232.8046875,0.0,0.0,0.74609375,33.97161865234375
none,2,394,1.0,0.0,1.0,1.0,1.0,1.0,24.3515625,89.33203125,92.03515625,77.8125,100.28515625,266.48046875,267.6171875,232.27734375,0.0,0.0,0.66015625,34.22111129760742
none,2,395,1.0,0.0,1.0,1.0,1.0,1.0,23.890625,89.63671875,92.2578125,76.9921875,97.8046875,267.55859375,268.20703125,228.05859375,0.0,0.0,0.671875,34.378414154052734
none,2,396,1.0,0.0,1.0,1.0,1.0,1.0,24.921875,88.875,91.015625,77.75,101.45703125,266.390625,264.71875,230.7578125,0.0,0.0,0.640625,33.93799591064453
none,2,397,1.0,0.0,1.0,1.0,1.0,1.0,24.3125,89.41015625,92.359375,78.3515625,99.171875,267.8125,267.3828125,233.8828125,0.0,0.0,0.6875,34.394283294677734
none,2,398,1.0,0.0,1.0,1.0,1.0,1.0,24.58203125,89.3515625,91.39453125,77.66796875,97.37109375,266.421875,264.609375,231.26171875,0.0,0.0,0.78515625,34.134315490722656
none,2,399,1.0,0.0,1.0,1.0,1.0,1.0,24.13671875,89.34375,90.99609375,79.65625,97.06640625,266.6328125,263.17578125,235.3046875,0.0,0.0,0.6328125,34.487518310546875
none,2,400,1.0,0.0,1.0,1.0,1.0,1.0,23.765625,89.2421875,91.08203125,78.46484375,95.73046875,266.2890625,264.1953125,232.13671875,0.0,0.0,0.76171875,34.186927795410156
none,2,401,1.0,0.0,1.0,1.0,1.0,1.0,23.3828125,90.36328125,91.765625,76.48828125,93.3671875,269.359375,266.38671875,225.859375,0.0,0.0,0.68359375,34.20866012573242
none,2,402,1.0,0.0,1.0,1.0,1.0,1.0,23.56640625,90.6328125,92.54296875,78.28125,95.73828125,268.51171875,267.8125,230.6171875,0.0,0.0,0.7109375,34.69395446777344
none,2,403,1.0,0.0,1.0,1.0,1.0,1.0,23.35546875,89.12890625,92.84375,78.20703125,93.91015625,265.828125,268.63671875,231.63671875,0.0,0.0,0.7109375,34.617916107177734
none,2,404,1.0,0.0,1.0,1.0,1.0,1.0,23.06640625,90.53125,92.7265625,77.59765625,93.5546875,269.640625,269.51953125,229.65234375,0.0,0.0,0.70703125,34.587398529052734
none,2,405,1.0,0.0,1.0,1.0,1.0,1.0,23.67578125,89.703125,92.36328125,78.38671875,95.5546875,267.55078125,267.359375,231.94140625,0.0,0.0,0.7109375,34.42059326171875
none,2,406,1.0,0.0,1.0,1.0,1.0,1.0,24.0390625,90.55859375,91.4921875,77.34765625,97.234375,270.95703125,265.9921875,230.30859375,0.0,0.0,0.7265625,34.28108215332031
none,2,407,1.0,0.0,1.0,1.0,1.0,1.0,23.828125,89.9140625,92.37109375,77.33984375,96.390625,270.1640625,268.3203125,229.8515625,0.0,0.0,0.69140625,34.34977722167969
none,2,408,1.0,0.0,1.0,1.0,1.0,1.0,23.87109375,90.2734375,93.484375,76.4453125,96.16796875,270.6953125,269.8984375,227.15625,0.0,0.0,0.7265625,34.46355438232422
none,2,409,1.0,0.0,1.0,1.0,1.0,1.0,24.015625,91.703125,92.19921875,76.48828125,95.2890625,276.26171875,266.41796875,225.38671875,0.0,0.0,0.76171875,34.49223327636719
none,2,410,1.0,0.0,1.0,1.0,1.0,1.0,24.69921875,89.37890625,92.4609375,78.046875,98.2265625,265.734375,267.52734375,230.515625,0.0,0.0,0.67578125,34.149452209472656
none,2,411,1.0,0.0,1.0,1.0,1.0,1.0,23.33984375,91.1875,92.375,77.3203125,94.05859375,270.3828125,267.03125,228.7421875,0.0,0.0,0.6796875,34.647491455078125
none,2,412,1.0,0.0,1.0,1.0,1.0,1.0,24.171875,90.54296875,91.828125,77.6953125,96.41015625,268.48046875,265.56640625,229.9609375,0.0,0.0,0.72265625,34.3010368347168
none,2,413,1.0,0.0,1.0,1.0,1.0,1.0,24.07421875,88.06640625,93.2734375,80.08984375,97.17578125,263.1640625,268.80078125,238.23828125,0.0,0.0,0.62109375,34.71699523925781
none,2,414,1.0,0.0,1.0,1.0,1.0,1.0,23.55078125,90.609375,93.28125,77.26953125,94.92578125,270.1953125,269.890625,228.51171875,0.0,0.0,0.6484375,34.6748161315918
none,2,415,1.0,0.0,1.0,1.0,1.0,1.0,23.30859375,89.48046875,92.48046875,78.54296875,93.859375,266.63671875,268.34765625,230.125,0.0,0.0,0.66796875,34.72615432739258
none,2,416,1.0,0.0,1.0,1.0,1.0,1.0,24.52734375,89.16796875,92.296875,78.90234375,97.625,265.2890625,265.56640625,234.45703125,0.0,0.0,0.578125,34.44545364379883
none,2,417,1.0,0.0,1.0,1.0,1.0,1.0,24.0625,89.484375,93.6875,79.56640625,95.15234375,266.78515625,269.86328125,235.37890625,0.0,0.0,0.65625,34.86639404296875
none,2,418,1.0,0.0,1.0,1.0,1.0,1.0,24.48046875,89.52734375,92.65625,78.83984375,97.87890625,266.1015625,266.69921875,234.8125,0.0,0.0,0.71875,34.65591812133789
none,2,419,1.0,0.0,1.0,1.0,1.0,1.0,24.109375,89.65625,91.421875,80.06640625,96.99609375,267.59375,264.34765625,238.140625,0.0,0.0,0.74609375,34.493629455566406
none,2,420,1.0,0.0,1.0,1.0,1.0,1.0,23.546875,91.234375,93.21484375,78.1640625,94.24609375,271.53515625,269.04296875,230.39453125,0.0,0.0,0.7890625,34.85502243041992
none,2,421,1.0,0.0,1.0,1.0,1.0,1.0,23.8203125,90.30859375,92.390625,78.0078125,95.01171875,269.2265625,265.171875,231.5390625,0.0,0.0,0.7109375,34.619606018066406
none,2,422,1.0,0.0,1.0,1.0,1.0,1.0,23.99609375,89.109375,92.44140625,79.61328125,96.71875,266.44140625,268.17578125,236.546875,0.0,0.0,0.6328125,34.52852249145508
none,2,423,1.0,0.0,1.0,1.0,1.0,1.0,23.2421875,88.8515625,93.18359375,79.859375,94.3125,264.44140625,268.96875,235.9609375,0.0,0.0,0.60546875,34.74909210205078
none,2,424,1.0,0.0,1.0,1.0,1.0,1.0,23.5234375,90.6015625,93.609375,79.4765625,95.98046875,268.875,270.3359375,235.046875,0.0,0.0,0.76171875,35.022300720214844
none,2,425,1.0,0.0,1.0,1.0,1.0,1.0,23.28515625,90.23046875,95.16796875,79.375,93.6171875,268.29296875,274.3359375,234.4296875,0.0,0.0,0.62109375,35.295257568359375
none,2,426,1.0,0.0,1.0,1.0,1.0,1.0,23.0,89.8125,93.875,79.76953125,92.9921875,266.6015625,270.7734375,235.63671875,0.0,0.0,0.65625,35.025352478027344
none,2,427,1.0,0.0,1.0,1.0,1.0,1.0,23.609375,90.59375,93.30078125,78.62109375,97.02734375,268.91796875,268.9921875,230.78515625,0.0,0.0,0.703125,34.764190673828125
none,2,428,1.0,0.0,1.0,1.0,1.0,1.0,23.578125,90.80078125,93.4296875,78.46875,93.8828125,268.96484375,268.6796875,232.78515625,0.0,0.0,0.65625,34.91730499267578
none,2,429,1.0,0.0,1.0,1.0,1.0,1.0,22.99609375,91.76171875,93.7578125,78.9140625,92.7578125,271.5703125,270.9375,231.19921875,0.0,0.0,0.63671875,35.278350830078125
none,2,430,1.0,0.0,1.0,1.0,1.0,1.0,23.87890625,90.85546875,92.953125,78.05078125,95.79296875,269.40234375,268.63671875,229.890625,0.0,0.0,0.671875,34.882957458496094
none,2,431,1.0,0.0,1.0,1.0,1.0,1.0,23.6796875,90.5,92.8125,80.078125,95.3984375,268.3046875,267.12109375,235.83203125,0.0,0.0,0.65625,34.999351501464844
none,2,432,1.0,0.0,1.0,1.0,1.0,1.0,23.0078125,90.5078125,93.15625,78.7109375,91.96875,268.5390625,267.984375,232.3125,0.0,0.0,0.640625,34.97039031982422
none,2,433,1.0,0.0,1.0,1.0,1.0,1.0,23.48046875,90.65234375,94.265625,79.2109375,95.0234375,269.42578125,272.19140625,233.55078125,0.0,0.0,0.69921875,35.261260986328125
none,2,434,1.0,0.0,1.0,1.0,1.0,1.0,23.80859375,89.11328125,93.58984375,79.671875,96.76953125,265.80078125,270.4765625,235.96875,0.0,0.0,0.7109375,34.67945861816406
none,2,435,1.0,0.0,1.0,1.0,1.0,1.0,22.84765625,90.32421875,95.29296875,78.99609375,90.9609375,268.0078125,276.2578125,233.1015625,0.0,0.0,0.640625,35.271751403808594
none,2,436,1.0,0.0,1.0,1.0,1.0,1.0,22.84765625,90.64453125,93.71484375,79.49609375,93.453125,271.71875,270.765625,234.2734375,0.0,0.0,0.68359375,35.09659957885742
none,2,437,1.0,0.0,1.0,1.0,1.0,1.0,22.08203125,89.8671875,94.53515625,79.921875,89.58984375,267.96875,273.453125,235.96484375,0.0,0.0,0.6796875,35.42176818847656
none,2,438,1.0,0.0,1.0,1.0,1.0,1.0,22.70703125,91.21484375,93.48046875,79.41015625,91.94921875,271.4375,269.921875,235.75390625,0.0,0.0,0.65625,35.444313049316406
none,2,439,1.0,0.0,1.0,1.0,1.0,1.0,22.03515625,90.00390625,94.48046875,80.09765625,90.140625,266.7890625,272.25390625,237.37109375,0.0,0.0,0.62109375,35.35691833496094
none,2,440,1.0,0.0,1.0,1.0,1.0,1.0,22.625,90.16015625,95.11328125,80.37890625,91.265625,269.5703125,273.7890625,238.52734375,0.0,0.0,0.66796875,35.69786834716797
none,2,441,1.0,0.0,1.0,1.0,1.0,1.0,22.109375,90.53515625,94.6171875,79.37890625,89.67578125,269.66796875,273.125,234.19921875,0.0,0.0,0.71484375,35.406768798828125
none,2,442,1.0,0.0,1.0,1.0,1.0,1.0,22.2421875,89.7265625,94.60546875,79.671875,91.3203125,267.87890625,274.07421875,236.3671875,0.0,0.0,0.54296875,35.504703521728516
none,2,443,1.0,0.0,1.0,1.0,1.0,1.0,22.578125,90.0390625,94.46484375,79.19140625,90.5703125,268.84765625,272.23828125,233.69140625,0.0,0.0,0.65234375,35.28477478027344
none,2,444,1.0,0.0,1.0,1.0,1.0,1.0,22.4921875,92.50390625,93.68359375,78.5625,91.89453125,274.13671875,269.9453125,232.5859375,0.0,0.0,0.609375,35.386863708496094
none,2,445,1.0,0.0,1.0,1.0,1.0,1.0,22.203125,91.79296875,93.33984375,80.23828125,90.80859375,273.46484375,270.70703125,236.875,0.0,0.0,0.7109375,35.52854537963867
none,2,446,1.0,0.0,1.0,1.0,1.0,1.0,23.015625,90.4609375,93.65625,80.78125,93.23828125,269.40234375,270.47265625,238.296875,0.0,0.0,0.6171875,35.45848846435547
